Event Id,Event Time,Event Name,Risk Rating,Details,Source IP Address,AWS Region,Event Source,User Identity Type,Reason
2bd30427-84ac-4cc6-b3fc-a7ba82a7a1a2,2024-09-26T22:04:42.854Z,PutMetricData,Medium,{},192.168.1.220,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
1df95258-4182-4367-93ff-f94189a8b5bf,2024-09-25T13:58:09.248Z,CopyObject,Medium,"{""bucketName"":""prod-maiores"",""key"":""applications_orchestrator.clkp""}",41.219.220.78,us-east-1,s3.amazonaws.com,IAMUser,"MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges,"
9ff83fec-fb39-4f40-ad81-ac2e8fe7ffa7,2024-09-26T23:40:12.183Z,TerminateInstances,Medium,"{""instancesSet"":{""items"":[{""instanceId"":""prod-w3krdpn5""}]}}",123.456.78.173,us-east-1,ec2.amazonaws.com,IAMUser,"MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges, MEDIUM RISK: Event using unapproved service: ec2.amazonaws.com,"
82f8c957-e5ac-46c3-9f42-e1be1e705c14,2024-09-26T23:16:40.260Z,PutMetricData,Medium,{},10.0.0.7,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
557e2ade-63e4-4e59-aa5a-0974279cffa5,2024-09-26T08:50:24.011Z,PutMetricData,Medium,{},192.168.1.87,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
797313dc-906d-4891-806e-8f663d26da50,2024-09-26T03:31:07.825Z,PutMetricData,Medium,{},192.168.1.40,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
0c10486f-df88-4906-b209-e64172b36919,2024-09-27T03:57:37.370Z,PutMetricData,Medium,{},10.0.0.52,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
b1ff707e-d061-4f74-b6cc-5de97c57cf23,2024-09-26T02:18:37.307Z,DeleteObject,High,"{""bucketName"":""prod-eius"",""key"":""global.flac""}",123.456.78.219,us-east-1,s3.amazonaws.com,IAMUser,"HIGH RISK: Manual Deletion may have occurred; investigation required, MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges, Deletion or modification of production resource HIGH RISK: Deletion or modification of production resource; review required,"
77252d42-1d87-40d5-80b2-610357d4ddde,2024-09-26T01:07:39.723Z,TerminateInstances,Medium,"{""instancesSet"":{""items"":[{""instanceId"":""prod-8cz0yh8h""}]}}",54.32.10.116,us-east-1,ec2.amazonaws.com,IAMUser,"MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges, MEDIUM RISK: Event using unapproved service: ec2.amazonaws.com,"
c57bcf6a-9a7c-4abf-a238-32600d67c7cd,2024-09-25T12:19:25.451Z,GetSecretValue,Medium,"{""secretId"":""prod-nobis""}",41.219.220.195,us-east-1,secretsmanager.amazonaws.com,IAMUser,"MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges,"
f45e7e54-a96c-412a-a272-300675bbb10e,2024-09-26T03:50:27.591Z,GetMetricData,Medium,{},192.168.1.164,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
39ffe3df-b575-461a-baef-e8ffb8fb0619,2024-09-26T01:05:15.390Z,PutMetricData,Medium,{},10.0.0.237,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
ab82dc3e-bea6-4600-82b0-775fa63b763d,2024-09-27T10:58:13.760Z,GetMetricData,Medium,{},192.168.1.244,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
33a9ad66-cae8-4e9f-8902-a26161672028,2024-09-25T12:24:32.664Z,CreateUser,Medium,{},98.76.54.7,us-east-1,iam.amazonaws.com,IAMUser,"MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges, MEDIUM RISK: Event using unapproved service: iam.amazonaws.com,"
640578af-dd36-4686-a794-796ee5722163,2024-09-26T19:58:09.568Z,GetSecretValue,Medium,"{""secretId"":""prod-libero""}",98.76.54.35,us-east-1,secretsmanager.amazonaws.com,IAMUser,"MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges,"
e6a00a4d-a3e7-43c8-9d1b-ec42665d3123,2024-09-27T00:23:41.437Z,PutMetricData,Medium,{},10.0.0.22,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
f3c4ec6d-76b2-4926-ad7c-0f1b2835b762,2024-09-27T11:52:10.459Z,PutMetricData,Medium,{},10.0.0.122,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
aeb81dbb-e3bb-4a73-863b-136a7b0822b3,2024-09-25T22:53:26.981Z,GetSecretValue,Medium,"{""secretId"":""prod-quam""}",98.76.54.224,us-east-1,secretsmanager.amazonaws.com,IAMUser,"MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges,"
5bc1f57e-d9fe-4054-b8bc-fda773b79f1f,2024-09-26T06:30:06.772Z,GetMetricData,Medium,{},10.0.0.234,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
12a187de-145a-4bc1-9d34-06e58e5f490b,2024-09-26T00:55:16.443Z,PutMetricData,Medium,{},10.0.0.29,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
f94af699-455c-41e0-a4a0-ef6e861efe7a,2024-09-27T04:59:53.025Z,GetMetricData,Medium,{},10.0.0.79,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
7251b1f0-096b-4a6e-a0a3-12095916f424,2024-09-25T22:45:51.171Z,PutMetricData,Medium,{},192.168.1.101,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
af0154f2-f2e5-4251-a517-e6d7977b326b,2024-09-26T09:16:10.018Z,GetMetricData,Medium,{},192.168.1.19,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
f285d092-74af-4969-bc96-13eca0ee92a4,2024-09-25T20:07:54.232Z,PutMetricData,Medium,{},192.168.1.106,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
4aa12f44-ea57-4752-804f-1ff672ad8124,2024-09-26T02:47:17.489Z,PutMetricData,Medium,{},10.0.0.173,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
261d6216-a5ff-42eb-a8d3-99a3dd25b71f,2024-09-26T18:36:55.142Z,GetMetricData,Medium,{},10.0.0.8,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
6188641e-cf17-4178-a729-22b851996507,2024-09-27T09:20:57.350Z,GetMetricData,Medium,{},192.168.1.174,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
51a2555c-1b03-40ef-9ae4-3ad670c58491,2024-09-26T01:22:10.629Z,PutMetricData,Medium,{},192.168.1.86,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
25cfe956-b0a2-4e66-9f8f-4516b8fac310,2024-09-25T20:18:26.430Z,PutMetricData,Medium,{},10.0.0.222,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
a3ba4a03-5824-40e3-b2a0-4535d640709f,2024-09-26T03:27:24.118Z,DeleteObject,High,"{""bucketName"":""prod-quia"",""key"":""syndicate_toys_borders.sql""}",41.219.220.171,us-east-1,s3.amazonaws.com,IAMUser,"HIGH RISK: Manual Deletion may have occurred; investigation required, MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges, Deletion or modification of production resource HIGH RISK: Deletion or modification of production resource; review required,"
ce6c0f48-d302-4a21-bf9d-e0b19e5e65d2,2024-09-26T14:32:36.027Z,GetMetricData,Medium,{},192.168.1.57,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
a51a28c4-807d-4f01-8915-90518da0875b,2024-09-26T00:13:26.008Z,CopyObject,Medium,"{""bucketName"":""prod-optio"",""key"":""card.sldm""}",41.219.220.232,us-east-1,s3.amazonaws.com,IAMUser,"MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges,"
7d1b96fd-4872-4840-930d-27ed3d8be8eb,2024-09-26T01:26:36.660Z,PutMetricData,Medium,{},10.0.0.10,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
134e81eb-86ba-462b-871c-ca619820b811,2024-09-25T19:40:33.255Z,PutUserPolicy,High,{},54.32.10.178,us-east-1,iam.amazonaws.com,IAMUser,"MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges, MEDIUM RISK: Event using unapproved service: iam.amazonaws.com, User has made changes to IAM policies HIGH RISK: User has made changes to IAM policies: brian,"
bbb3d7da-3129-4f60-83dd-740a2c6728b5,2024-09-26T21:24:10.976Z,PutMetricData,Medium,{},10.0.0.9,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
19d42ee1-8fbe-4e7d-aa74-d83de6887e1d,2024-09-25T13:52:08.873Z,GetMetricData,Medium,{},192.168.1.181,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
69c9b901-c307-4569-9580-b3b43000f0a7,2024-09-26T13:25:38.364Z,PutMetricData,Medium,{},192.168.1.30,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
656c6b7a-f784-4a72-981e-dc39e547190e,2024-09-27T01:33:23.064Z,PutMetricData,Medium,{},192.168.1.204,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
ba9452d8-1faf-43d6-87ef-610eb714e64b,2024-09-25T16:32:50.588Z,PutMetricData,Medium,{},10.0.0.188,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
09ecc8c3-6ced-4a05-8cc7-f6a1ee71b307,2024-09-25T23:05:03.897Z,PutMetricData,Medium,{},10.0.0.90,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
15adcd8e-5aa8-4819-8f89-8012033d09f7,2024-09-27T04:58:04.723Z,PutMetricData,Medium,{},192.168.1.62,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
3cb40880-ce9c-4292-8a00-8f091b51e168,2024-09-27T02:15:54.616Z,PutUserPolicy,High,{},54.32.10.178,us-east-1,iam.amazonaws.com,IAMUser,"MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges, MEDIUM RISK: Event using unapproved service: iam.amazonaws.com, User has made changes to IAM policies HIGH RISK: User has made changes to IAM policies: brian,"
17cbc7b3-1176-47fb-b6be-3cf5ae4292dd,2024-09-26T20:50:08.111Z,PutMetricData,Medium,{},192.168.1.176,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
f0f71f1d-4eb1-4ceb-b374-348ddb02ec40,2024-09-27T08:24:51.663Z,CopyObject,Medium,"{""bucketName"":""prod-qui"",""key"":""cross_platform_digital_practical.aifc""}",102.54.32.86,us-east-1,s3.amazonaws.com,IAMUser,"MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges,"
7c0ec751-0c73-44a6-8a7f-a31750270e9c,2024-09-26T19:16:04.621Z,PutMetricData,Medium,{},10.0.0.137,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
1fde23f9-92a3-4414-a810-b5319fa70e53,2024-09-27T07:08:48.077Z,PutMetricData,Medium,{},192.168.1.248,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
b6cb6642-926e-498f-8e12-a98c727f11ec,2024-09-26T15:07:21.942Z,CreateUser,Medium,{},102.54.32.237,us-east-1,iam.amazonaws.com,IAMUser,"MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges, MEDIUM RISK: Event using unapproved service: iam.amazonaws.com,"
a7f52480-c4fb-4138-b479-b9db0d6d3677,2024-09-25T15:42:23.758Z,GetMetricData,Medium,{},10.0.0.213,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
8c0a370e-0fd8-42b6-9c5d-40bc8b72ef8a,2024-09-26T00:30:56.372Z,DeleteObject,High,"{""bucketName"":""prod-earum"",""key"":""books_strategist_account.clkw""}",102.54.32.30,us-east-1,s3.amazonaws.com,IAMUser,"HIGH RISK: Manual Deletion may have occurred; investigation required, MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges, Deletion or modification of production resource HIGH RISK: Deletion or modification of production resource; review required,"
fede0b60-41d0-4894-b061-5c83111143cd,2024-09-27T09:36:39.304Z,PutMetricData,Medium,{},10.0.0.71,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
01ad2e4e-b487-47b4-9864-c95134eb03ed,2024-09-27T04:47:08.440Z,GetMetricData,Medium,{},10.0.0.46,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
0247bf40-2b41-466d-bf26-04791b9044e5,2024-09-27T01:09:25.353Z,GetMetricData,Medium,{},10.0.0.99,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
e9c7fca3-15ae-4502-989b-46101372425e,2024-09-26T21:05:19.288Z,RunInstances,Medium,"{""instancesSet"":{""items"":[{""instanceId"":""prod-4n8uutw3""}]}}",98.76.54.227,us-east-1,ec2.amazonaws.com,IAMUser,"MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges, MEDIUM RISK: Event using unapproved service: ec2.amazonaws.com,"
b765db61-9a7f-40ad-af61-64f5b267a581,2024-09-25T20:21:46.233Z,GetSecretValue,Medium,"{""secretId"":""prod-architecto""}",102.54.32.166,us-east-1,secretsmanager.amazonaws.com,IAMUser,"MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges,"
5b14e239-6b6e-4e2c-b78e-5566bb1d65f2,2024-09-26T00:57:13.303Z,PutMetricData,Medium,{},192.168.1.216,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
dece0b39-ac12-46e3-aa6d-bba1814c2a54,2024-09-26T03:24:00.400Z,PutMetricData,Medium,{},192.168.1.99,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
0a4dd6ad-4f89-404a-b23e-b59ca1a6c616,2024-09-26T12:39:14.853Z,RunInstances,Medium,"{""instancesSet"":{""items"":[{""instanceId"":""prod-9wodbuve""}]}}",54.32.10.154,us-east-1,ec2.amazonaws.com,IAMUser,"MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges, MEDIUM RISK: Event using unapproved service: ec2.amazonaws.com,"
59547fb7-65a2-40aa-ac2d-20e5ee8f3bd8,2024-09-26T07:59:06.670Z,GetMetricData,Medium,{},192.168.1.65,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
b2a92057-b638-4bbb-a985-804981dd590f,2024-09-25T18:05:33.449Z,PutMetricData,Medium,{},192.168.1.71,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
d0a61b7f-291a-43eb-bf20-6c69041f06ec,2024-09-26T12:53:32.633Z,GetMetricData,Medium,{},192.168.1.68,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
1ee0303d-0ca6-48eb-8149-9b7b8840dea5,2024-09-25T17:35:14.570Z,PutMetricData,Medium,{},192.168.1.123,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
15f2235a-a806-4c2a-b4e4-519e7994b86d,2024-09-26T09:48:12.705Z,GetMetricData,Medium,{},10.0.0.85,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
f38ed4a6-06d9-4447-92c6-ca88a7ffc2cf,2024-09-25T13:09:05.833Z,GetMetricData,Medium,{},192.168.1.77,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
d2dd5558-65dd-464e-9482-b7f35a243ed2,2024-09-26T20:28:22.378Z,PutMetricData,Medium,{},10.0.0.240,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
2ac7f809-0cb5-4eea-80e6-976a5e76a8ee,2024-09-26T04:33:10.758Z,GetMetricData,Medium,{},10.0.0.89,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
7b643c49-88cd-4fd8-b5c5-e34c2a1dd8c0,2024-09-26T16:21:13.942Z,GetMetricData,Medium,{},10.0.0.95,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
44a15dfa-6cfc-4626-a6aa-6c7c32aad42c,2024-09-26T01:54:49.367Z,PutMetricData,Medium,{},10.0.0.18,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
dd7effdf-482d-4feb-a867-741ac8355834,2024-09-25T22:54:10.753Z,GetMetricData,Medium,{},192.168.1.90,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
cc174f78-4b4e-4d8e-93dd-d4ac4ff0ed1c,2024-09-26T14:35:29.681Z,PutMetricData,Medium,{},10.0.0.212,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
cd4f5abc-f637-44ca-9928-4a47d92bed79,2024-09-25T22:13:51.056Z,PutMetricData,Medium,{},10.0.0.4,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
31cd2ab5-0083-49bd-8bdd-647b33393261,2024-09-25T18:04:32.586Z,PutMetricData,Medium,{},192.168.1.25,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
cd368ab3-8388-4127-901a-abb16b52d842,2024-09-26T20:18:04.289Z,GetMetricData,Medium,{},10.0.0.68,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
3995548f-4e0f-4ac9-800f-47c3c67fd026,2024-09-26T16:23:44.357Z,GetMetricData,Medium,{},192.168.1.70,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
2c956029-978a-4444-b0f8-edf91dc638b1,2024-09-27T05:09:26.346Z,GetMetricData,Medium,{},192.168.1.91,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
15d68629-3efe-448b-8f4d-3a0b681707b6,2024-09-27T04:32:09.148Z,PutMetricData,Medium,{},10.0.0.198,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
62544bc7-288a-4552-b0f5-149aed628e7b,2024-09-26T02:41:55.747Z,GetMetricData,Medium,{},192.168.1.111,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
e6a6cbb3-fd4f-4360-9b63-e1686c862202,2024-09-25T16:50:07.986Z,GetMetricData,Medium,{},10.0.0.70,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
1555c6c7-6cbf-4d6b-84d1-ba71b7f80bb6,2024-09-27T07:24:41.035Z,GetMetricData,Medium,{},192.168.1.126,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
0453601e-1041-4080-833b-36557b10c29d,2024-09-26T03:54:43.408Z,GetMetricData,Medium,{},10.0.0.134,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
ac4e0609-64d4-4e46-9b18-4908d0556409,2024-09-27T09:11:45.677Z,GetSecretValue,Medium,"{""secretId"":""prod-molestias""}",102.54.32.227,us-east-1,secretsmanager.amazonaws.com,IAMUser,"MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges,"
438de5e5-6df7-4303-bcc7-7374c1d8154a,2024-09-27T08:29:10.877Z,PutMetricData,Medium,{},192.168.1.42,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
aa3ad14d-c0cf-4b5a-9372-e19b184e5c69,2024-09-27T04:46:00.279Z,GetMetricData,Medium,{},192.168.1.182,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
8a9eee02-241d-4949-856a-e8b2f71e7b6a,2024-09-27T06:00:47.884Z,RunInstances,Medium,"{""instancesSet"":{""items"":[{""instanceId"":""prod-yaz4fc3g""}]}}",98.76.54.196,us-east-1,ec2.amazonaws.com,IAMUser,"MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges, MEDIUM RISK: Event using unapproved service: ec2.amazonaws.com,"
e69a013d-c093-4bba-b54a-1e4d2d9644a5,2024-09-27T11:41:25.022Z,DeleteObject,High,"{""bucketName"":""prod-magni"",""key"":""bedfordshire_maximized_account.clkp""}",123.456.78.22,us-east-1,s3.amazonaws.com,IAMUser,"HIGH RISK: Manual Deletion may have occurred; investigation required, MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges, Deletion or modification of production resource HIGH RISK: Deletion or modification of production resource; review required,"
0fe71b6a-c325-4038-88a3-920609d64ece,2024-09-25T20:59:37.481Z,GetMetricData,Medium,{},192.168.1.209,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
54f9c303-70a2-43b6-92d3-9f1231fdb321,2024-09-26T06:23:22.355Z,GetMetricData,Medium,{},192.168.1.169,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
f90f77ed-82bd-43fb-819e-86999fffc491,2024-09-26T12:04:46.066Z,PutMetricData,Medium,{},10.0.0.48,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
ec3f6ec8-9e3f-4821-a001-b6b9086636a0,2024-09-27T07:05:27.246Z,PutMetricData,Medium,{},192.168.1.73,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
18fab2a0-081e-4ef0-9f9f-9c62c7537abe,2024-09-25T14:32:36.780Z,RunInstances,Medium,"{""instancesSet"":{""items"":[{""instanceId"":""prod-kvv2bozh""}]}}",123.456.78.196,us-east-1,ec2.amazonaws.com,IAMUser,"MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges, MEDIUM RISK: Event using unapproved service: ec2.amazonaws.com,"
2adf751e-8c91-4183-afc4-c6059dc4f369,2024-09-26T22:40:22.149Z,PutMetricData,Medium,{},10.0.0.213,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
1c2dc807-fdbc-4efa-8582-336429ba3909,2024-09-26T18:30:12.044Z,GetMetricData,Medium,{},10.0.0.85,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
5924df0a-6025-417b-9cf1-f66ca512d812,2024-09-27T10:43:51.626Z,RunInstances,Medium,"{""instancesSet"":{""items"":[{""instanceId"":""prod-howk0t5t""}]}}",123.456.78.98,us-east-1,ec2.amazonaws.com,IAMUser,"MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges, MEDIUM RISK: Event using unapproved service: ec2.amazonaws.com,"
fa82a99f-f9b0-43af-be0b-dfa0fa54d672,2024-09-25T16:48:28.796Z,GetMetricData,Medium,{},10.0.0.26,us-east-1,monitoring.amazonaws.com,IAMUser,"Event using unapproved service MEDIUM RISK: Event using unapproved service: monitoring.amazonaws.com,"
a84f8a90-899a-4bdd-8eca-9effa8e975f9,2024-09-26T15:35:41.213Z,CopyObject,Medium,"{""bucketName"":""prod-delectus"",""key"":""leverage_invoice.xdm""}",98.76.54.242,us-east-1,s3.amazonaws.com,IAMUser,"MEDIUM RISK: IP address is outside the allowed ranges MEDIUM RISK: IP address is outside the allowed ranges,"
